flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,burst_mean_size_variance,small_to_large_ratio,inter_burst_gap,source_pcap,label
"(17, '10.211.218.53', 59591, '10.211.218.77', 53)",2,252,0.0406758785247802,126.0,62.0,64,188,0.0406758785247802,0.0,0.2539682539682539,1,2.0,6195.317941233361,49.16919000978858,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",8,840,240.25036907196045,105.0,0.0,105,105,34.32148129599435,17.626834153736745,1.0,8,1.0,3.496352589362312,0.0332985960891648,0.0,8.0,34.32148129599435,chatgpt_005.pcap,chatgpt
"(6, '10.211.218.53', 58918, '10.211.218.77', 53)",3,351,9.79900360107422e-05,117.0,108.18810778762456,40,270,4.899501800537109e-05,4.899501800537109e-05,0.886039886039886,1,3.0,3581996.8467153283,30615.357664233576,0.0,2.0,0.0,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.53', 50541, '10.211.218.77', 53)",2,136,0.0297889709472656,68.0,8.0,60,76,0.0297889709472656,0.0,0.4411764705882353,1,2.0,4565.448072736586,67.13894224612626,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64719)",2,207,0.3031210899353027,103.5,28.5,75,132,0.3031210899353027,0.0,0.3623188405797101,2,1.0,682.8954067306286,6.598023253436025,812.25,2.0,0.3031210899353027,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 56146, '13.107.137.11', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,1000000000.0,0.0,1.0,0.0,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.53', 65046, '10.211.218.77', 53)",2,206,0.0366308689117431,103.0,41.0,62,144,0.0366308689117431,0.0,0.3009708737864077,1,2.0,5623.672222909249,54.59875944572087,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(6, '10.211.218.53', 53187, '10.211.218.77', 53)",13,658,0.1394529342651367,50.61538461538461,19.870885008119725,40,104,0.011621077855428,0.0223758497038443,0.5182370820668692,1,13.0,4718.437826119663,93.22141601756174,0.0,13.0,0.0,chatgpt_011.pcap,chatgpt
"(6, '10.221.8.53', 54266, '20.44.239.154', 443)",31,11889,0.5720901489257812,383.5161290322581,515.6042412653547,40,1315,0.0190696716308593,0.0332074381257552,0.5857515350323829,2,15.5,20781.68977795559,54.18726411949056,23312.59177514793,3.0,0.1190869808197021,chatgpt_001.pcap,chatgpt
"(6, '10.221.8.53', 62532, '40.74.79.222', 443)",28,17416,60.90458798408508,622.0,1440.7438059161366,40,7690,2.25572548089204,11.343531356110963,0.2674552135966927,6,4.666666666666667,285.9554686512444,0.4597354801466952,548982.7707990396,3.1666666666666665,12.17203779220581,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 61895, '51.104.15.253', 443)",18,11451,0.7367351055145264,636.1666666666666,748.2155994987897,40,2760,0.0433373591479133,0.0908640268183321,0.1733473059121474,4,4.5,15542.899902947842,24.432119312991105,138776.7075,1.5,0.2341005802154541,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 64080, '10.211.218.77', 53)",13,740,0.1316258907318115,56.92307692307692,42.53046245559048,40,201,0.0109688242276509,0.0223282395296164,0.4405405405405405,1,13.0,5621.994243577459,98.76476373852292,0.0,12.0,0.0,chatgpt_010.pcap,chatgpt
"(17, '10.211.218.53', 60028, '10.211.218.77', 53)",2,453,0.0260250568389892,226.5,160.5,66,387,0.0260250568389892,0.0,0.1456953642384106,1,2.0,17406.30204201288,76.84901563802596,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 64552, '10.211.218.77', 53)",12,666,31.627099990844727,55.5,31.041638702448253,40,147,2.875190908258612,8.078397934646285,0.4594594594594595,3,4.0,21.057890233147862,0.3794214456423038,226.44897959183672,12.0,15.788199543952942,chatgpt_009.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 52631)",2,180,0.0872838497161865,90.0,25.0,65,115,0.0872838497161865,0.0,0.3611111111111111,1,2.0,2062.237178874336,22.913746431937067,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 63137)",3,413,1.1773159503936768,137.66666666666666,85.79562278396776,77,259,0.5886579751968384,0.5462759733200073,0.3728813559322034,2,1.5,350.7979313980236,2.548168993205983,2070.25,2.0,1.1349339485168457,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 64229, '134.224.4.140', 443)",35,3505,185.18138599395752,100.14285714285714,79.88961772601095,40,250,5.446511352763457,9.807600339113067,0.6690442225392297,22,1.5909090909090908,18.927388307345147,0.189003877534117,7266.607954545456,28.0,8.802131720951625,chatgpt_008.pcap,chatgpt
"(17, '10.211.218.53', 59271, '10.211.218.77', 53)",2,189,0.043936014175415,94.5,32.5,62,127,0.043936014175415,0.0,0.328042328042328,1,2.0,4301.710192586322,45.52074277869124,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 59621, '10.211.218.77', 53)",1,62,1e-09,62.0,0.0,62,62,0.0,0.0,1.0,1,1.0,61999999999.99999,1000000000.0,0.0,1.0,0.0,chatgpt_014.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64802)",2,202,0.0053811073303222,101.0,35.0,66,136,0.0053811073303222,0.0,0.3267326732673267,1,2.0,37538.742046965,371.6707133362871,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.221.8.53', 51832, '51.11.168.232', 443)",25,6066,1.8139219284057615,242.64,397.44885255841416,40,1315,0.07558008035024,0.1468796465859843,0.2144741180349489,6,4.166666666666667,3344.13510582087,13.782291072456603,51699.98148148147,6.333333333333333,0.3559353351593017,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 56932, '10.211.218.77', 53)",2,136,0.0599861145019531,68.0,8.0,60,76,0.0599861145019531,0.0,0.4411764705882353,1,2.0,2267.1913513513514,33.341049284578695,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 54391, '52.104.173.27', 443)",24,14691,99.05064797401428,612.125,928.1123006987534,40,4120,4.306549911913664,20.054448442736497,0.2581172146211966,6,4.0,148.31806051237697,0.2423002826422331,153291.82928004535,2.142857142857143,19.7835732460022,chatgpt_018.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 60507)",2,158,0.0726070404052734,79.0,16.0,63,95,0.0726070404052734,0.0,0.3987341772151899,1,2.0,2176.097512280978,27.545538130138965,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 56150, '23.61.112.44', 443)",4,191,0.0450580120086669,47.75,13.4233937586588,40,71,0.0150193373362223,0.0211527773130126,0.418848167539267,1,4.0,4238.979739347151,88.77444480308169,0.0,4.0,0.0,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 51402, '13.89.179.13', 443)",1,40,1e-09,40.0,0.0,40,40,0.0,0.0,1.0,1,1.0,40000000000.0,1000000000.0,0.0,1.0,0.0,chatgpt_008.pcap,chatgpt
"(17, '10.211.218.53', 58782, '10.211.218.77', 53)",2,308,0.0244917869567871,154.0,97.0,57,251,0.0244917869567871,0.0,0.185064935064935,1,2.0,12575.644257539474,81.66002764636022,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 53267, '10.211.218.77', 53)",13,740,0.1519999504089355,56.92307692307692,42.53046245559048,40,201,0.0126666625340779,0.0252306497114535,0.4405405405405405,1,13.0,4868.422640988559,85.52634369304225,0.0,12.0,0.0,chatgpt_013.pcap,chatgpt
"(6, '10.211.218.53', 55468, '10.211.218.77', 53)",13,699,0.1287040710449218,53.76923076923077,29.1709915080398,40,145,0.0107253392537434,0.0206454277887269,0.4878397711015736,1,13.0,5431.063635555292,101.00690595453332,0.0,13.0,0.0,chatgpt_018.pcap,chatgpt
"(17, '10.211.218.53', 53200, '10.211.218.77', 53)",2,177,0.0282750129699707,88.5,28.5,60,117,0.0282750129699707,0.0,0.3389830508474576,1,2.0,6259.944078115251,70.73383139113277,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 51121, '10.211.218.77', 53)",13,637,0.2387199401855468,49.0,16.705595561874564,40,98,0.0198933283487955,0.0504539325351968,0.5117739403453689,2,6.5,2668.3987919270044,54.45711820259192,0.5987811791383246,13.0,0.1825489997863769,chatgpt_003.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 54249)",2,219,0.0273740291595459,109.5,43.5,66,153,0.0273740291595459,0.0,0.3013698630136986,1,2.0,8000.283725993991,73.06195183556156,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 57260, '10.211.218.77', 53)",5,771,120.1012351512909,154.2,115.3714002688708,60,340,30.025308787822723,51.14285702581629,0.2477302204928664,4,1.25,6.419584270126576,0.0416315452018584,13067.546875,3.0,40.02060500780741,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 54523, '4.247.188.224', 443)",22,6474,0.812028169631958,294.27272727272725,598.2827836869438,40,2760,0.0386680080777122,0.0544799219418671,0.27494593759654,4,5.5,7972.629820138213,27.092656169762236,38429.07407986112,8.5,0.1400500138600667,chatgpt_005.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 51207)",2,189,0.6069118976593018,94.5,32.5,62,127,0.6069118976593018,0.0,0.328042328042328,2,1.0,311.4125801931431,3.29537121897506,1056.25,2.0,0.6069118976593018,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 54362, '10.211.218.77', 53)",5,454,33.35450911521912,90.8,101.10074183704091,40,293,8.338627278804779,14.34144551051829,0.1762114537444934,3,1.6666666666666667,13.611353068687412,0.1499047694789362,1592.9876543209878,4.0,16.67719256877899,chatgpt_004.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 54938)",2,154,0.0541861057281494,77.0,14.0,63,91,0.0541861057281494,0.0,0.4090909090909091,1,2.0,2842.056979931624,36.90983090820291,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 59290)",2,148,0.02347993850708,74.0,8.0,66,82,0.02347993850708,0.0,0.4459459459459459,1,2.0,6303.253305172519,85.17909871854755,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 62559, '204.79.197.222', 443)",32,11100,136.02418780326843,346.875,599.1712375231308,40,2760,4.387877025911885,13.296055217859012,0.4643243243243243,9,3.555555555555556,81.60313381950799,0.2352522776778608,38113.719212788,4.6,16.96444696187973,chatgpt_004.pcap,chatgpt
"(17, '10.211.218.53', 62591, '10.211.218.77', 53)",2,177,0.0284121036529541,88.5,28.5,60,117,0.0284121036529541,0.0,0.3389830508474576,1,2.0,6229.739344963875,70.39253497134322,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 51614)",2,178,0.0354690551757812,89.0,23.0,66,112,0.0354690551757812,0.0,0.3707865168539326,1,2.0,5018.459023445902,56.38718003871801,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 55347, '10.211.218.77', 53)",13,640,0.1242399215698242,49.23076923076923,17.387678423146244,40,101,0.0103533267974853,0.0207869980578346,0.509375,1,13.0,5151.323277681827,104.63625407791211,0.0,13.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 59997, '10.211.218.77', 53)",13,740,0.1248698234558105,56.92307692307692,42.53046245559048,40,201,0.0104058186213175,0.0207033963128685,0.4405405405405405,1,13.0,5926.17158830111,104.10841979447896,0.0,12.0,0.0,chatgpt_012.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 65155)",2,434,0.005030870437622,217.0,145.0,72,362,0.005030870437622,0.0,0.1658986175115207,1,2.0,86267.37765982655,397.5455191697076,0.0,1.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 61449, '10.211.218.77', 53)",12,617,0.0691771507263183,51.41666666666666,22.05469841603422,40,118,0.0062888318842107,0.0130660792688637,0.4635332252836304,1,12.0,8919.12999483026,173.4676822333276,0.0,12.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 56149, '20.42.65.88', 443)",3,120,0.2317240238189697,40.0,0.0,40,40,0.1158620119094848,0.1157828569412231,0.6666666666666666,2,1.5,517.8573978749301,12.946434946873254,0.0,3.0,0.231644868850708,chatgpt_009.pcap,chatgpt
"(17, '10.211.218.53', 51822, '10.211.218.77', 53)",2,148,0.0601489543914794,74.0,14.0,60,88,0.0601489543914794,0.0,0.4054054054054054,1,2.0,2460.558150965384,33.25078582385654,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(17, '10.211.218.53', 54445, '10.211.218.77', 53)",2,357,0.0362219810485839,178.5,112.5,66,291,0.0362219810485839,0.0,0.1848739495798319,1,2.0,9855.893843055172,55.21509155773205,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.221.8.53', 54239, '20.44.239.154', 443)",24,6577,1.0719640254974363,274.0416666666667,557.6855056964354,40,2590,0.0466071315433668,0.0807239988277784,0.2826516648928083,6,4.0,6135.467089903502,22.388811032033452,116456.43765432097,9.5,0.1826391696929931,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 56147, '72.145.35.109', 443)",3,120,0.1939380168914795,40.0,0.0,40,40,0.0969690084457397,0.0969010591506958,0.6666666666666666,2,1.5,618.7543934057423,15.468859835143558,0.0,3.0,0.1938700675964355,chatgpt_009.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 49798)",2,203,0.0286850929260253,101.5,28.5,73,130,0.0286850929260253,0.0,0.3596059113300492,1,2.0,7076.846518277175,69.72262579583423,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 56148, '72.145.35.119', 443)",3,120,0.2831959724426269,40.0,0.0,40,40,0.1415979862213134,0.1415181159973144,0.6666666666666666,2,1.5,423.7348397470976,10.59337099367744,0.0,3.0,0.2831161022186279,chatgpt_009.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 49665)",2,331,0.0881011486053466,165.5,90.5,75,256,0.0881011486053466,0.0,0.2265861027190332,1,2.0,3757.045228578465,22.701179628872897,0.0,1.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 54283, '10.211.218.77', 53)",2,324,0.1612720489501953,162.0,84.0,78,246,0.1612720489501953,0.0,0.2407407407407407,2,1.0,2009.0276158149327,12.401405035894646,7056.0,1.0,0.1612720489501953,chatgpt_007.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 51668)",2,218,0.0654208660125732,109.0,37.0,72,146,0.0654208660125732,0.0,0.3302752293577982,1,2.0,3332.270165272691,30.571285919932944,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 50585, '10.211.218.77', 53)",2,228,0.0403788089752197,114.0,50.0,64,164,0.0403788089752197,0.0,0.2807017543859649,1,2.0,5646.526130573155,49.53093096993995,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 50013)",2,219,0.0185949802398681,109.5,43.5,66,153,0.0185949802398681,0.0,0.3013698630136986,1,2.0,11777.372020565948,107.55590886361595,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 57379, '10.211.218.77', 53)",2,136,0.0301439762115478,68.0,8.0,60,76,0.0301439762115478,0.0,0.4411764705882353,1,2.0,4511.680842817936,66.34824768849904,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 62076, '10.211.218.77', 53)",13,667,0.1631350517272949,51.30769230769231,24.42062374111942,40,131,0.0135945876439412,0.026334017917796,0.4842578710644677,1,13.0,4088.636947962551,79.68857619717116,0.0,13.0,0.0,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 53341, '10.211.218.77', 53)",13,836,0.2320630550384521,64.3076923076923,67.75792274468394,40,297,0.019338587919871,0.0484204272581232,0.3899521531100478,2,6.5,3602.469164518572,56.01925734299214,301.2704081632653,12.0,0.1748039722442627,chatgpt_003.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",14,1406,143.91033411026,100.42857142857144,7.228063223242011,89,105,11.070025700789232,16.623819608249605,1.0,10,1.4,9.769972453283048,0.0972827982545964,18.20444444444446,14.0,15.989417129092748,chatgpt_011.pcap,chatgpt
"(17, '10.211.218.53', 53382, '10.211.218.77', 53)",2,453,0.0336420536041259,226.5,160.5,66,387,0.0336420536041259,0.0,0.1456953642384106,1,2.0,13465.28976294249,59.44940292689841,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.221.8.53', 54275, '20.44.239.154', 443)",22,5947,0.5138130187988281,270.3181818181818,566.7164904769513,40,2590,0.024467286609468,0.0335127751618525,0.2054817555069783,1,22.0,11574.249352230629,42.81713229343767,0.0,8.5,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 49199, '10.211.218.77', 53)",2,189,0.0433981418609619,94.5,32.5,62,127,0.0433981418609619,0.0,0.328042328042328,1,2.0,4355.025166872682,46.08492240076912,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(6, '10.221.8.53', 54246, '20.44.239.154', 443)",23,6521,0.8454728126525879,283.5217391304348,567.3256766976564,40,2590,0.0384305823932994,0.0647145048600177,0.2754178806931452,4,5.75,7712.844106176522,27.20371330195676,20503.296875,9.0,0.1699789365132649,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 52183, '10.211.218.77', 53)",4,661,35.17993998527527,165.25,97.95758010485967,60,268,11.726646661758425,16.536028685940703,0.2042360060514372,2,2.0,18.78911676019529,0.1137011604247823,1.5625,2.0,35.11211895942688,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 51305, '10.211.218.77', 53)",2,177,0.0603048801422119,88.5,28.5,60,117,0.0603048801422119,0.0,0.3389830508474576,1,2.0,2935.085843510439,33.164811791078414,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.221.8.53', 54284, '20.44.239.154', 443)",29,11604,0.7565059661865234,400.13793103448273,522.7773788828104,40,1315,0.0270180702209472,0.0518899639343595,0.5816097897276801,4,7.25,15338.940495730243,38.33413257292116,35030.75,2.7142857142857144,0.1565457185109456,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 62543, '10.211.218.77', 53)",2,206,0.0393919944763183,103.0,41.0,62,144,0.0393919944763183,0.0,0.3009708737864077,1,2.0,5229.488954255487,50.77173741995618,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(6, '10.211.218.53', 55589, '10.211.218.77', 53)",3,212,9.298324584960938e-05,70.66666666666667,42.664062420522285,40,131,4.649162292480469e-05,4.649162292480469e-05,0.8113207547169812,1,3.0,2279980.635897436,32263.876923076925,0.0,3.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",12,1207,142.25510692596436,100.58333333333331,10.766137757906604,68,105,12.93228244781494,9.393449803105092,1.0,10,1.2,8.484756899646312,0.0843554952740312,28.09000000000001,12.0,15.80255545510186,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 51223, '10.211.218.77', 53)",13,650,0.3025350570678711,50.0,19.299262640358528,40,108,0.0252112547556559,0.0680464943653174,0.5061538461538462,2,6.5,2148.5113371644006,42.970226743288016,1.9400510204081616,13.0,0.2473208904266357,chatgpt_003.pcap,chatgpt
"(6, '10.211.218.53', 49204, '10.211.218.77', 53)",13,699,0.14422607421875,53.76923076923077,29.1709915080398,40,145,0.0120188395182291,0.0238593387012912,0.4878397711015736,1,13.0,4846.557765552264,90.13626745662292,0.0,13.0,0.0,chatgpt_011.pcap,chatgpt
"(17, '10.211.218.53', 56992, '10.211.218.77', 53)",2,181,0.1431257724761963,90.5,28.5,62,119,0.1431257724761963,0.0,0.3425414364640884,2,1.0,1264.6219955256674,13.973723707465938,812.25,2.0,0.1431257724761963,chatgpt_019.pcap,chatgpt
"(17, '10.211.218.53', 64948, '10.211.218.77', 53)",2,189,0.0363039970397949,94.5,32.5,62,127,0.0363039970397949,0.0,0.328042328042328,1,2.0,5206.038326656597,55.09035266303277,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 52018, '10.211.218.77', 53)",2,189,0.0366408824920654,94.5,32.5,62,127,0.0366408824920654,0.0,0.328042328042328,1,2.0,5158.172706154877,54.58383816036907,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 61010)",2,219,0.0837130546569824,109.5,43.5,66,153,0.0837130546569824,0.0,0.3013698630136986,1,2.0,2616.079426289737,23.891136313148287,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 56438, '10.211.218.77', 53)",2,177,0.0435690879821777,88.5,26.5,62,115,0.0435690879821777,0.0,0.3502824858757062,1,2.0,4062.513313852317,45.90410524126912,0.0,2.0,0.0,chatgpt_014.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64409)",2,171,0.0545401573181152,85.5,22.5,63,108,0.0545401573181152,0.0,0.3684210526315789,1,2.0,3135.304487711905,36.67022792645504,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 53031)",2,190,0.0973711013793945,95.0,29.0,66,124,0.0973711013793945,0.0,0.3473684210526316,1,2.0,1951.2976366539012,20.539975122672647,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",36,1440,261.2112600803375,40.0,0.0,40,40,7.463178859438215,7.679616940541181,0.5,18,2.0,5.512779194729649,0.1378194798682412,0.0,36.0,15.365249170976526,chatgpt_005.pcap,chatgpt
"(6, '10.211.218.53', 62849, '20.150.95.164', 443)",5,226,49.928837060928345,45.2,5.564171097297422,40,52,12.482209265232086,18.843127241112157,0.3628318584070796,5,1.0,4.5264422987503465,0.1001425287334147,30.96,5.0,12.482209265232086,chatgpt_007.pcap,chatgpt
"(17, '10.211.218.53', 57684, '10.211.218.77', 53)",2,207,0.0410900115966796,103.5,28.5,75,132,0.0410900115966796,0.0,0.3623188405797101,1,2.0,5037.7206517198165,48.67362948521561,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(6, '10.221.8.53', 54231, '132.196.74.211', 443)",70,59734,3.3082218170166016,853.3428571428572,1434.9324512296168,40,8965,0.0479452437248782,0.1309509226788271,0.4903070278233501,10,7.0,18056.225762354992,21.159403411203822,198628.7217706544,1.1290322580645162,0.3600380685594346,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 53042)",2,202,0.0023200511932373,101.0,35.0,66,136,0.0023200511932373,0.0,0.3267326732673267,1,2.0,87067.04429143973,862.0499434796013,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 56931, '20.207.73.82', 443)",5,263,0.0682411193847656,52.6,16.144348856488453,40,79,0.0170602798461914,0.0280448928335525,0.6958174904942965,1,5.0,3853.9813293085135,73.2696070210744,0.0,5.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 53531, '13.89.179.13', 443)",44,19813,125.934415102005,450.29545454545456,630.0896970614383,40,2760,2.928707327953605,10.508663682487311,0.4864482915257659,13,3.3846153846153846,157.3279233000111,0.3493882110331846,91866.24940964564,2.9,10.485384364922842,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 60220, '10.211.218.77', 53)",2,189,0.0309550762176513,94.5,32.5,62,127,0.0309550762176513,0.0,0.328042328042328,1,2.0,6105.622182000231,64.60975853968499,0.0,2.0,0.0,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 53753, '10.211.218.77', 53)",2,340,0.1887259483337402,170.0,93.0,77,263,0.1887259483337402,0.0,0.2264705882352941,2,1.0,1801.5540682235649,10.597376871903322,8649.0,1.0,0.1887259483337402,chatgpt_005.pcap,chatgpt
"(6, '10.211.218.53', 52381, '10.211.218.77', 53)",13,836,0.1322629451751709,64.3076923076923,67.75792274468394,40,297,0.0110219120979309,0.0210236509868767,0.3899521531100478,1,13.0,6320.742358283266,98.28905581062494,0.0,12.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 62849, '20.150.95.164', 443)",19,13286,46.69523286819458,699.2631578947369,1460.70944702999,40,5480,2.594179603788588,10.27784671421662,0.2249736564805058,7,2.7142857142857144,284.5258323799786,0.4068937840749356,222896.9743856727,4.333333333333333,7.771826465924581,chatgpt_006.pcap,chatgpt
"(6, '10.221.8.53', 55122, '172.217.24.14', 443)",7,306,72.27225995063782,43.71428571428572,5.2566769979926,40,52,12.045376658439636,17.747538698433633,0.5294117647058824,3,2.333333333333333,4.233989641516661,0.0968559721915576,9.38888888888889,7.0,36.05810689926148,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 54524, '170.114.52.83', 443)",17,4212,46.12961506843567,247.76470588235293,425.7390155277768,40,1389,2.8831009417772293,5.929870108328293,0.545346628679962,5,3.4,91.30793729258916,0.3685268124344766,69117.05382716047,6.5,11.47502201795578,chatgpt_005.pcap,chatgpt
"(17, '10.211.218.53', 64247, '10.211.218.77', 53)",2,287,0.0204980373382568,143.5,71.5,72,215,0.0204980373382568,0.0,0.2508710801393728,1,2.0,14001.34048269846,97.5703169526025,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",6,630,100.10101103782654,105.0,0.0,105,105,20.02020220756531,0.0066227326327702,1.0,6,1.0,6.293642726165206,0.0599394545349067,0.0,6.0,20.02020220756531,chatgpt_010.pcap,chatgpt
"(17, '10.211.218.53', 55345, '10.211.218.77', 53)",2,207,0.0409278869628906,103.5,28.5,75,132,0.0409278869628906,0.0,0.3623188405797101,1,2.0,5057.676204678907,48.86643676018268,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 56170)",2,158,0.0071101188659667,79.0,16.0,63,95,0.0071101188659667,0.0,0.3987341772151899,1,2.0,22221.85071423781,281.28924954731406,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 60961, '10.211.218.77', 53)",2,298,0.032031774520874,149.0,91.0,58,240,0.032031774520874,0.0,0.1946308724832214,1,2.0,9303.262290567243,62.43800195011574,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 65356, '20.189.173.9', 443)",17,11412,110.54460120201112,671.2941176470588,1901.879434686396,40,8200,6.909037575125694,26.278970197103146,0.1811251314405888,6,2.833333333333333,103.23434953775369,0.1537840818560999,484438.1935802468,6.0,22.098301649093628,chatgpt_007.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 53937)",2,218,0.0721838474273681,109.0,32.0,77,141,0.0721838474273681,0.0,0.3532110091743119,1,2.0,3020.066230459009,27.70702963723861,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 61697, '10.211.218.77', 53)",2,297,0.0353951454162597,148.5,91.5,57,240,0.0353951454162597,0.0,0.1919191919191919,1,2.0,8390.981206805965,56.50492395155532,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
